ph_sol,humidite_sol,carbone_organique,conductivite_electrique,temperature,humidite,precipitation,heures_ensoleillement,vitesse_vent,surface_champ,irrigation_precedente,type_sol_Loamy,type_sol_Sandy,type_sol_Silt,type_culture_Maize,type_culture_Potato,type_culture_Rice,type_culture_Sugarcane,type_culture_Wheat,stade_croissance_Harvest,stade_croissance_Sowing,stade_croissance_Vegetative,saison_Rabi,saison_Zaid,type_irrigation_Drip,type_irrigation_Rainfed,type_irrigation_Sprinkler,source_eau_Rainwater,source_eau_Reservoir,source_eau_River,paillage_Yes,region_East,region_North,region_South,region_West,target
6.84,-0.6262442232260723,-0.6840492445834068,3.43,0.5042426021799962,-0.7460427949086479,1032.25,8.21,8.5,2.39,96.03,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.04,-0.4588677078277817,-1.4628091164843058,2.37,0.43383340776044094,1.015490048870733,1250.81,9.71,0.63,3.63,51.99,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
5.57,1.3487986584737561,-0.06641210479993481,3.17,0.9347775123192448,1.5782294500331,1607.11,10.68,5.61,10.73,36.39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
7.97,-1.7035403405168876,-0.6840492445834068,3.5,-0.8035216154815803,1.6946412099566535,1026.21,9.67,12.62,14.56,18.38,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
7.89,0.6610333406553256,-0.2812424142898382,1.43,0.33225948794206617,0.46216266234048314,812.71,10.6,2.21,4.46,25.31,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
7.46,1.549041835077529,0.5780788236697745,0.97,0.06793644659652211,0.8287358638018845,1366.08,9.32,5.79,4.15,47.27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.87,0.6872049412448765,-1.0062947088182617,0.73,-0.212546081992854,1.1135731487212164,866.96,5.19,17.66,14.22,115.93,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5.91,1.6847689730186886,-0.4960727237797413,1.85,-1.455672350679101,1.0323326013703111,1085.32,5.59,13.99,9.37,70.93,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6.94,0.6220802607080871,1.0077394426495814,2.16,-0.7169529338181927,1.707025439735755,271.02,5.36,1.87,8.35,62.04,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5.74,-1.6438934368476787,0.5243712462972986,1.71,-0.7608143991943094,1.0724575058545998,2111.86,6.25,19.85,4.44,53.42,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
7.89,1.1059505506776908,-0.603487878524693,1.42,0.777799636236301,0.559750392999802,1029.27,6.48,18.93,8.16,0.57,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1
6.96,-0.7759701242732705,0.5780788236697745,0.67,1.4576523495661058,-0.43296946609296477,206.96,9.68,3.26,0.43,21.56,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5.04,-0.21541095815754094,0.9271780765908675,1.6,-0.9316432643433941,0.33584351859364914,1975.06,6.53,18.48,8.5,75.13,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
7.89,-0.680413350027701,0.33639472549363375,0.39,-1.4718318379229334,1.3151884095249866,49.06,9.09,11.22,7.34,72.21,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
8.06,-0.8313565348232502,-0.8988795540733099,3.04,1.7323636327112564,-0.6786725849103363,1498.37,10.33,18.62,9.12,69.98,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5.06,-0.26653687558829126,-1.7313470033466847,0.26,0.6635289764406298,-1.6312675395188154,1756.66,4.8,19.38,11.22,27.88,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6.61,-0.44912943784097203,1.0614470200220572,1.39,1.338764693415054,-0.6033764678534002,478.03,4.0,14.02,2.9,35.45,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5.83,0.4340099215878264,1.1420083860807708,0.44,-1.231748027443138,1.5920997873856937,328.15,10.22,6.18,2.92,66.81,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
6.14,1.0578678426178183,0.7123477671009641,2.73,1.0421226775818455,1.015490048870733,284.71,5.67,18.53,6.85,19.51,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
5.41,-0.7327565512068026,-1.4628091164843058,1.16,1.0859841429579615,-1.0888382751941745,2483.32,5.07,11.68,11.11,30.23,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6.77,-1.0218614414402136,0.3095409368073958,0.48,-1.2063545474885444,-1.6961609035613068,1887.72,6.07,7.16,2.72,96.54,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
8.06,0.550260519555366,1.1420083860807708,1.91,-1.1717270748231894,0.582537375793349,781.78,5.3,9.47,6.49,30.21,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
6.51,0.5624333570388783,-0.3618037803485517,3.22,-0.7077189411074315,0.26995941616882985,838.89,9.56,8.42,8.52,73.85,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
5.08,1.3627974215797947,-1.033148497504499,3.19,-0.9801217260748913,-1.449962415552771,1621.56,8.44,18.74,8.25,72.39,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6.91,-1.707800833636117,0.3095409368073958,0.95,1.6469492001367136,1.6119145550322562,1144.18,5.17,16.49,13.15,114.27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5.96,1.1960295480556797,1.1420083860807708,2.55,-0.473406376071862,0.40469983616545285,678.35,8.08,1.11,5.47,64.91,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
7.71,0.04447912211544128,-1.5702242712292573,0.2,0.9059212850981155,0.5216069652801699,142.74,5.46,0.69,2.87,55.64,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6.28,0.3920136322697096,0.3632485141798717,0.55,1.0571279157368323,1.2220590015861443,1959.63,5.38,1.85,3.52,40.27,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5.46,-1.446084827740608,0.5243712462972986,1.8,-0.39376318894154555,-0.56919599366308,2220.56,8.17,12.4,12.58,24.47,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5.45,-0.26227638246906243,0.3632485141798717,0.88,0.6335185001306548,0.19813088345004165,514.9,8.65,16.38,7.61,34.05,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
7.41,-0.9743873752545166,0.5512250349835366,2.81,-1.3575611781272616,0.2600520323455486,158.51,6.42,10.54,6.35,115.26,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
5.7,-0.8812651685056496,0.47066366892482336,3.27,-0.3556729690096548,1.6163728777527322,296.56,9.34,10.93,10.5,115.42,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7.41,-0.014559139679592471,-1.2748325956806406,0.11,1.61924722200443,-1.282032259748156,1035.65,9.86,5.19,7.07,22.29,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5.5,1.055433275121116,-0.8988795540733099,0.89,-1.1463335948685958,0.8936292278443758,748.37,10.41,9.46,14.98,7.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5.89,0.8174543023184554,0.41695609155234753,1.59,-0.3949174380303905,0.25658444800740055,183.64,8.38,5.51,6.57,35.52,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6.38,0.28732722991150617,-1.6776394259742087,2.01,1.00749520491649,1.1938229576897934,1137.17,5.54,5.84,5.77,92.08,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
8.01,0.1083865189038793,0.4975174576110607,3.21,0.5734975475107065,1.1472582537203717,509.8,9.24,8.13,13.41,46.07,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
7.97,-0.28053563869433035,0.6049326123560124,3.13,0.45691838953734426,-1.6961609035613068,167.37,4.75,1.43,2.08,35.87,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
5.5,1.6111233062434402,-0.8988795540733099,2.27,1.2244940336193821,-0.8485842174796073,1644.82,5.27,19.12,1.42,44.66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.02,0.18020626005660031,0.3632485141798717,0.98,-1.6299639630947216,-1.110634519605393,1431.27,9.83,18.33,7.22,25.93,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5.31,-0.881873810379825,0.12156441600373036,2.76,0.9393945086746253,-0.13673868977685977,2065.99,10.38,16.03,14.85,75.36,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6.53,-0.9646491052677069,-0.8183181880145961,0.79,1.3260679534377564,1.4013826487875327,755.7,4.47,11.59,5.55,70.2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6.37,0.3579296873158762,-0.12011968217241066,3.38,-1.6738254284708378,-1.7204339939283453,339.56,6.18,16.35,10.52,42.26,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7.86,0.05056554085719695,1.4374000616293874,0.12,0.2052920881690974,-0.04509538941150943,900.4,8.4,19.5,7.46,57.69,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
7.96,-1.7364070017223703,-0.25438862560360026,2.04,-0.5230390868922042,1.3305448544510723,1946.77,10.57,6.03,10.81,0.42,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
6.1,1.1162974625386761,0.47066366892482336,0.4,-1.5549377723197855,1.4737065506974845,604.35,8.0,7.6,5.33,63.44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
6.47,0.679292596880594,-1.5970780599154952,1.49,-0.2841095255012541,0.5414217329267325,637.5,9.75,14.72,13.55,100.22,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7.85,0.5326099052042736,-1.4628091164843058,2.26,0.4996256058246156,1.1393323466617469,368.96,10.46,13.04,1.7,16.59,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7.54,-1.5245996295092605,-1.4359553277980681,2.44,1.4518811041218802,-0.6142745900590093,2466.29,7.63,16.58,12.15,112.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.81,-0.5069504158876543,0.9808856539633434,2.77,0.4188281696054539,-0.7460427949086479,2418.27,9.18,7.27,1.46,62.71,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5.89,1.4820912289182127,-0.4960727237797413,2.12,1.236036524507834,-1.567364913858652,1645.13,8.64,6.56,14.87,101.14,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
6.23,1.2295048511353381,-0.9257333427595478,0.95,-1.3090827163957643,0.006918375660716258,537.05,8.7,11.92,3.14,35.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5.58,-0.7723182730282167,0.8734704992183916,3.12,-1.0008982096741044,-0.15704882661458622,1916.39,7.62,3.34,5.91,75.73,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
5.48,-1.218452766798933,-1.1405636522494509,2.86,1.6296354638040362,-0.4483259110190506,1459.83,8.36,1.27,6.14,33.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4.93,-0.2050640462965556,-0.872025765387072,0.64,1.3422274406815888,-1.3449441470259913,1873.92,7.88,5.26,14.63,97.83,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
6.99,-0.528861523357976,-0.22753483691736237,2.91,-0.9154837770995621,-0.9377506718891375,2151.03,8.46,3.59,0.61,110.23,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
5.69,0.6038210044828192,-0.5766340898384551,3.41,0.4199824186942988,-1.0313754490191442,796.19,7.54,0.63,4.15,110.59,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4.98,1.5898208406472945,0.3095409368073958,2.27,-0.4745606251607073,1.5356276995929914,2284.25,5.56,15.67,8.81,94.58,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
5.59,-0.5039072065167762,-0.5497803011522171,1.06,-0.10750941490794357,1.6134006626057484,2246.4,8.86,11.09,8.6,114.61,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
7.53,-1.547119378853758,-0.3618037803485517,2.16,1.2510417626628205,-1.7258830550311497,1367.83,6.69,13.54,3.09,96.75,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
7.7,1.3506245840962825,1.2762773295119598,1.26,0.8170441052570371,-1.146301101369205,1711.43,4.89,3.68,6.86,106.76,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6.44,-1.6317205993641666,1.3568386955706737,2.4,-0.9050955352999556,1.3439198226125018,1027.59,9.96,5.51,0.62,38.97,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6.21,1.5423467744615975,1.1688621747670083,1.95,-0.6361554975990309,-1.6050129723871203,1637.76,5.27,1.67,11.93,78.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
8.12,0.5423481751910836,1.2762773295119598,3.26,-0.7273411756177992,1.5336462228283356,1372.4,7.78,19.95,2.24,23.13,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
5.48,1.5040023363885344,0.25583335943491997,2.2,0.9728677322511351,-0.4200898671226994,807.05,9.05,2.51,2.74,37.67,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5.53,-1.0705527913742618,0.5243712462972986,0.83,-0.03363747322185268,0.13026530426056618,807.1,8.53,2.26,6.66,68.29,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
5.79,-1.621982329377357,0.20212578206244414,2.57,1.5615347675621718,0.9109671495351175,1629.17,5.13,12.48,12.57,54.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.39,-0.06933690835539656,1.0077394426495814,1.12,1.0975266338464134,-0.8921767063020444,2391.57,5.36,6.97,6.37,107.12,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0
6.09,-0.19958626942897542,0.20212578206244414,1.03,-0.9985897114964141,-1.3885366358484281,503.87,5.04,17.81,7.46,23.49,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7.9,-0.6128541019942092,-1.3553939617393542,1.43,0.9913357176726575,1.0709713982811075,981.34,4.51,16.71,0.89,76.93,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
6.89,1.5593887469385144,1.088300808708295,0.14,0.021766483042715494,1.6763125498835834,2014.27,5.98,17.43,6.75,46.24,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
6.2,1.0907345038233007,0.9271780765908675,3.4,-0.8520000772130777,0.5463754248383728,307.53,7.67,14.84,13.82,36.1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
7.98,0.5320012633300982,1.1420083860807708,1.91,-0.47225212698301705,1.1239759017356612,2485.42,5.21,3.07,1.13,12.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4.96,-1.198367584951138,-1.0600022861907372,2.73,1.6354067092482618,1.5262156849608743,1695.35,10.8,1.74,5.27,85.1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5.51,0.7845876411129729,-0.7914643993283582,0.98,-0.054413956821065694,-0.9451812097565984,2277.0,8.89,1.76,8.63,50.91,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
6.72,0.7590246823975976,-0.7109030332696444,2.64,0.7616401489924693,-0.5226312896936589,2095.13,8.08,16.13,11.91,100.53,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
6.89,-0.2884479830586133,0.041003049945016586,2.03,-0.07865318768681434,-0.9783709455645901,1942.84,8.77,13.31,12.29,92.84,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4.93,1.444964074593501,-1.2748325956806406,1.54,-0.4433958997618878,-1.5237724250362152,82.25,7.05,19.63,0.98,52.33,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
6.17,-1.1837601799709236,-0.3886575690347896,3.4,1.027117439426858,0.8014905582878615,1016.24,7.29,13.05,13.62,30.77,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
7.01,-0.8356170279424795,-1.086856074876975,1.78,1.2071802972867047,-1.2324953406317505,504.66,10.22,5.36,7.45,95.21,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7.17,-1.54407616948288,-0.8183181880145961,2.34,-1.4810658306336946,-1.4162773105536153,2178.33,9.05,2.25,0.65,11.03,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
6.97,0.9963950133260826,0.739201555787202,0.15,-0.7642771464608447,-0.4978628301354562,1700.72,8.12,7.63,7.7,49.98,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
5.89,0.39383955789223646,1.249423540825722,1.12,0.028691977575786363,-1.5277353785655277,267.68,10.65,4.39,13.14,93.84,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5.12,-0.6706750800408913,-1.6507856372879708,3.12,-0.6350012485101859,-1.1150928423258695,898.99,8.64,12.75,3.28,19.94,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6.25,-1.1947157337060845,0.25583335943491997,2.68,0.9832559740507412,-1.4950410119487,173.27,6.79,2.37,13.22,61.66,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.24,-1.6238082549998838,-1.5970780599154952,1.92,-1.333321947261513,1.3042902873193774,1849.99,4.33,15.56,8.56,93.99,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1
8.02,-1.184977463719275,-1.4359553277980681,3.16,1.0317344357822387,0.9659531297543277,1045.79,6.73,14.08,2.94,2.86,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
6.42,-0.19045664131634105,0.739201555787202,1.75,0.4095941768946923,1.2428645076150346,585.93,10.47,14.86,7.68,89.33,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
5.88,-0.9056108434726736,0.8466167105321537,2.03,-0.7284954247066445,1.273082028276042,1294.23,4.31,19.33,6.02,31.71,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
7.41,-0.8648318379029082,1.115154597394533,1.4,-0.5380443250471918,1.5376091763576478,105.11,5.29,13.19,10.79,91.22,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
6.49,1.2745443498243323,-0.06641210479993481,2.21,-1.0967008840482535,-1.0903243827676667,643.24,9.66,15.88,8.92,50.27,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
5.85,0.023785298393470603,1.2762773295119598,1.18,-0.8554628244796133,1.3830539887144624,438.26,6.55,2.16,9.09,2.74,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7.56,0.7669370267618805,-1.1405636522494509,1.41,0.7535604053705531,0.08270986190881681,2326.61,5.3,18.89,8.35,67.74,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.75,-1.639024301854274,-0.872025765387072,3.39,-0.4283906616069003,-1.1611621771041265,942.77,9.71,4.76,11.13,76.68,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
7.09,-0.4966035040266691,-1.2748325956806406,0.48,0.6496779873744872,0.5359726718239278,1461.18,7.91,10.11,3.57,20.57,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
4.96,-0.10098628581252761,1.0614470200220572,0.46,0.049468461174999784,-0.603871837044564,1257.35,7.84,19.16,9.35,61.12,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1
6.73,-1.116200931937432,-0.9257333427595478,0.25,-1.2271310310877575,-1.5767769284907691,1648.01,6.06,4.0,3.94,91.87,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7.4,-1.3462675603758092,-1.1942712296219267,1.19,-0.0024727478230331572,-1.4648234912876925,697.79,8.73,1.19,1.29,7.82,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5.26,1.2562850935990644,0.4438098802385855,1.45,0.8886075487654373,-0.2685068946264987,301.95,10.03,6.29,11.11,102.74,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
5.58,1.4960899920242514,-1.4628091164843058,0.42,-0.6996391974855153,1.1279388552649734,203.63,9.25,3.55,3.94,42.21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
7.8,-1.4899070426812513,-1.5702242712292573,1.97,0.5134765948907577,-0.6593531864549381,483.49,8.29,13.53,1.35,116.07,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4.87,-0.5525985564508245,-1.3553939617393542,2.08,-1.0412969277836854,0.9188930565937422,1207.07,6.45,5.93,3.19,98.72,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7.36,1.5612146725610407,-1.7313470033466847,2.65,-1.2606042546642673,-1.5445779310651055,590.07,9.98,1.73,14.9,90.96,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
6.41,-1.4746909958268613,0.7123477671009641,3.42,-0.4826403687826235,-0.37253442477095006,1085.01,7.96,17.91,12.59,18.98,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
6.32,0.4699197921641867,0.22897957074868205,2.21,-0.3822206980530937,-1.2959025971007496,73.26,10.23,1.46,8.62,60.17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4.82,1.6099060224950892,-1.0062947088182617,0.48,0.9047670360092698,1.2567348449676283,1568.88,5.78,5.79,5.3,41.09,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
7.59,1.6305998462170594,-0.9257333427595478,0.4,-0.13751989121791774,1.618849723708553,2195.4,8.58,5.19,5.32,95.56,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
6.02,-0.12837517015042987,1.088300808708295,2.74,-1.44874685614603,-0.6088255289562047,118.97,10.55,0.96,5.55,39.72,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6.64,-1.198367584951138,0.014149261258778665,2.31,0.4649981331592605,1.6911736256185048,545.1,6.62,3.72,14.76,81.78,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7.1,-1.0620318051358033,0.7123477671009641,0.65,-0.10520091673025328,0.870842245050829,794.43,10.66,16.39,11.41,53.84,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7.19,1.3232356997583807,-0.1469734708586486,0.96,-0.581905790423308,-1.733313592898611,718.1,6.75,1.23,5.48,92.09,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8.05,1.3999245759045065,-0.8988795540733099,2.65,1.047893923026071,-0.05500277323479068,100.96,7.06,0.95,0.56,19.61,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
6.61,0.345756849832364,1.652230371119291,2.02,-1.195966305688938,1.1546887915878328,266.45,9.65,12.86,4.18,36.75,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
6.16,0.894751820338757,0.25583335943491997,2.09,1.4322588696115122,0.11342275176098812,2281.15,5.83,2.23,3.35,16.75,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
8.04,0.8040641810865922,-1.2748325956806406,0.81,-0.5738260468013918,0.1693994703625265,1778.4,8.94,7.75,3.39,68.74,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
6.98,0.5326099052042736,-0.30809620297607615,2.24,-0.13405714395138252,-0.18528487051093703,2396.1,6.09,0.54,14.26,43.46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5.81,1.1065591925518663,-0.5766340898384551,2.72,1.487662825876081,-0.36807610205047375,1101.16,8.16,7.57,3.87,94.19,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
5.23,0.61477655821798,-0.9794409201320237,3.11,0.9059212850981155,-1.6426610309155885,2197.58,9.43,6.7,2.69,33.45,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
